Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2383","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2389","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2360","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2338","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2377","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2344","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2343","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2345","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2362","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2374","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2393","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2353","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2380","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2341","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2403","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2396","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2386","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2388","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2355","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2385","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2342","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2406","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2390","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 1929","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","IRN","Iran (Islamic Republic of)","300) Traditional cultivar/Landrace","","","35.955358","47.136212","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2346","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2379","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2384","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2357","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/08","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2381","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2364","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2411","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2398","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2367","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2370","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2382","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2413","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2375","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2369","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2334","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2366","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2395","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2397","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2356","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2404","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2361","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2351","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2414","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2359","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 1931","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","300) Traditional cultivar/Landrace","","","32.844795","-17.209146","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2399","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2412","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2400","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2900","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2387","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2373","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2401","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 2405","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2009/09","PRT","Portugal","500) Advanced/Improved cultivar","","","39.96271","32.833835","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"PRT","Portugal","PRT102","PRT102 - Banco de Germoplasma - Universidade da Madeira","ISOP 1950","Triticum sp.","Triticum","sp.","Triticum","","Wheat","2010/03","PRT","Portugal","300) Traditional cultivar/Landrace","","","32.798392","-16.920662","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Banco de Germoplasma - Universidade da Madeira","http://www.fao.org/wiews/data/organizations/en/?instcode=PRT102","FAO-WIEWS (http://www.fao.org/wiews)"
